Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Government Policies,R&D Expenditure,Renewable Energy Targets,Average Annual Temperature,Annual Rainfall,Solar Irradiance,Wind Speed,Hydro Potential,Geothermal Potential,Biomass Availability,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,International Aid for Renewables,Public Awareness,Energy Efficiency Programs,Urbanization Rate,Industrialization Rate,Energy Market Liberalization,Renewable Energy Patents,Educational Level,Technology Transfer Agreements,Renewable Energy Education Programs,Local Manufacturing Capacity,Import Tariffs on Energy Equipment,Export Incentives for Energy Equipment,Natural Disasters,Political Stability,Corruption Perception Index,Regulatory Quality,Rule of Law,Control of Corruption,Economic Freedom Index,Ease of Doing Business,Innovation Index,Number of Research Institutions,Number of Renewable Energy Conferences,Number of Renewable Energy Publications,Energy Sector Workforce,Proportion of Energy from Renewables,Public-Private Partnerships in Energy,Regional Renewable Energy Cooperation
Brazil,2018,Hydro,97737.0366665524,43126.24149387413,6430971433.657601,78137240,25656601781270.12,835039.2863912964,70527.14119205781,91217.76405555538,737678.6189327893,217950,1,3897454798.8087,1,6.520341581971131,997.9592512930486,230.34298997881305,13.048289422795522,20.946887174196725,59.64061819538866,5.689560208361022,970.0389144550336,0.6622020158440564,0.143438704525492,899067498.7128751,760158015.1670812,7.155000268306289,1,83.56877283372054,68.29559274242943,1,124,9.537152760106878,1,0,25.852572858734455,90.2490397732334,90.56441662266212,1,8.596589438331119,6.26055742475082,0.1969753662271134,0.33243719436433,3.4185383841078574,30.248265185860536,54.54409716112309,84.19791657918432,783,57,8278,523958,90.04984123915514,0,1
India,2013,Geothermal,61853.106180707546,46087.59048016822,8394655364.845868,134557168,78775593005970.83,756494.8647615265,74234.32655594547,20762.517872744997,109732.77826313586,39379,1,7028895342.854627,1,8.370804754177339,161.14480967699993,111.56302997076344,6.434899832187588,33.20380383572065,10.396076720589043,25.772523043239648,29.541458606094952,0.383409971503786,0.4404026237769504,836404452.1549875,997889414.256888,1.4076695035863418,1,83.88316312115623,27.93332756735468,1,471,9.52637423948647,0,0,48.29868953553169,8.147221752048662,13.416055116909597,0,7.352588624063415,6.583303465135389,7.160578699999038,8.491475919032121,4.618171159087401,67.27383378278381,83.57071875321928,2.2176127834355075,113,39,1222,934576,97.42971246097127,0,1
China,2000,Solar,67689.89063558202,33246.41273263869,3336333434.479404,129232881,47516967169593.31,703788.9706898028,20092.46665803674,21370.683113012125,524248.5588182077,852512,0,7538887395.214586,0,-9.423339351894253,2095.8993664703203,114.23694292889634,5.280631886503254,5.150490469770097,72.67668349391673,33.72234464214273,610.2643824765013,0.9640948450967078,0.0954645540686641,883084692.6982316,963097562.0360888,1.4684027006272005,0,1.8429275148036608,58.404794091314535,1,768,7.9495964798393715,1,1,8.182429943890245,62.76847628319191,16.74947006302797,1,9.652913886506155,2.957531079337282,8.707193683322558,2.893830530077373,2.13403663180733,35.13015828833209,92.4236876325314,92.94874681131982,741,14,8034,689598,82.36789114815849,0,0
France,2003,Geothermal,32055.239899406926,20991.079282213497,9715740883.314848,1027967209,195384798975376.84,441685.751979923,36056.09978943666,29583.63785794537,357537.59229080094,842383,1,7985372905.044974,0,-2.9640950704111013,166.36350380157984,292.75334941064034,14.79165482624532,44.85328360470869,15.821416889577044,90.66268740536778,756.0397285747606,0.168680862735966,0.2991129294963881,228684399.9688079,944204586.2223952,2.412751809910808,0,89.48605342757041,39.43503645072569,0,364,6.532220690980582,0,1,46.93794350385421,96.47167002420238,84.52469846538972,0,7.260711935608354,8.681964919262304,6.956390107563825,3.481261955683413,8.284874388021194,60.83333967799136,16.984547431268737,72.28261197677386,23,65,5282,163455,12.037660114234484,1,0
Canada,2010,Wind,63235.635498340656,35709.00015265731,4949848935.167341,226192649,185752557049032.3,647172.1337211925,51085.43190649441,34970.18915781304,165920.39808648397,349688,1,4417115018.493937,0,-8.135568570688786,2602.0658445129247,125.09541429476263,6.090293833717113,91.5978831071686,6.235861667910136,35.01511541940169,723.6506516670973,0.0065289191928096,0.3741168695097295,722417752.7091606,789607572.5051329,4.967057002586306,1,16.29125874967454,96.39703967584124,1,356,2.5561169147163443,0,0,86.50478850071715,2.95254171263446,53.3475895044086,0,4.683876352322604,9.260440987165348,0.5047681869577048,7.431117356360193,4.676684543487499,31.18442351560914,33.97387114493296,20.601444118962064,476,76,3918,117860,13.549794673476756,1,0
Canada,2023,Geothermal,6803.6810748933785,1140.7425465230226,1518907041.6639829,867671508,61194191936435.88,721387.0985334137,43791.643921380215,87471.11383617806,578307.809692036,82773,0,5423197074.607626,1,-7.610763836403952,511.312754262268,179.7302711265647,6.925394638591797,19.812504471930517,70.46616761964162,4.43006399064092,277.4104251861985,0.2297289764183024,0.0707330519724924,11060203.742634188,791022574.5981698,7.840655431209969,1,2.6979835416918507,10.78693550271953,0,876,9.130998642866686,1,0,71.27643713080397,49.65861793277425,70.62916107524066,1,9.70028053975322,0.6949818485007231,6.296552265149078,3.179344314046626,2.9915366301319155,13.70778907905943,88.1069569901882,47.72239336137535,902,47,3079,262602,60.874441623938125,0,0
USA,2006,Wind,47808.0130761716,6231.067444064624,1469058509.667223,1365783118,74034912911792.88,193634.5283876724,1644.720925630894,40323.39011812415,798907.6477300376,512358,1,4989928393.367766,0,39.44391276569591,2930.294811364658,154.05914960700852,2.109590565485948,58.26959326130332,2.8860416818341394,74.83997956247663,126.15992372091156,0.6414867501933486,0.1502901072295529,52095684.56611457,740350532.1194339,2.0497840859475103,0,63.62987363678146,73.88904282806304,1,560,7.185559767587295,1,1,37.80168406547458,6.72264889144224,64.52629034608395,0,7.271446843595938,9.563828986310106,0.0419032441153621,1.646391361144739,3.191067022856849,97.90645128787786,54.51339226325986,14.680692083482027,586,29,7951,639486,25.333931843387457,0,0
Russia,2015,Geothermal,12447.341101616872,8368.437929143556,2695392922.1196537,845763925,181209692178483.4,226335.31441541752,16997.57880178529,88718.58477422305,967594.1481716352,270496,0,7231582956.136406,1,2.0289232180636354,1893.8701131108476,108.67817316200872,9.486199111514138,39.75704554265017,43.70995464140445,70.98122917477157,182.5326328684172,0.8357177368267809,0.1482479533185803,862955646.9087578,597841012.0787166,2.6111379968200232,1,84.96747433507666,42.08390768766653,0,947,6.128159034389912,1,0,62.76487336429093,8.149055432193142,72.86588592911943,1,0.1543547926459976,4.406347587480815,4.046411408004528,8.166999360334108,8.641801158609896,59.78851145841425,24.125421015410662,56.11093425966212,463,74,3203,911419,58.174407217047055,1,0
Russia,2016,Solar,72916.5252324871,41274.30290976875,3909255356.839899,466373876,7413619953514.481,739606.0072762414,9197.970071790509,40951.43124476973,154393.3685996345,657659,1,3847900579.274253,1,17.1194614491099,323.8026427657418,117.85004286210798,1.865554991829804,38.048914674092416,72.80718593605344,83.57075885880369,731.7558296527825,0.8890554181268625,0.1083808936194307,945119817.0773612,519865052.976226,1.9063773891667624,0,42.59773677089701,81.7273404149118,1,585,0.1328385382808217,0,1,24.584879817364968,81.8232053910901,28.983699114745253,0,5.158348121165895,1.456511292856042,3.540457738547316,4.440220865610249,4.079470139900615,8.608287282704064,42.66139744602363,74.40511231550639,448,79,1462,877664,8.46326055280281,0,0
USA,2005,Solar,17283.895339350307,40449.324459668205,8800618281.78184,979671777,179341243310012.8,436550.63652108784,75902.81887383228,98065.9010373347,937635.9721511438,888859,1,9135097742.266546,1,17.186780804776657,2282.717684263769,238.1832879975776,7.37594496467527,80.99689180637239,8.962767550189144,26.08250516052417,760.5440595406185,0.3434337791361309,0.3831723454903455,540337719.035869,950978907.8169528,6.101206062797354,1,93.01393900131168,46.81087197996759,1,445,9.45132636597237,1,0,2.449880459011955,25.21710311988585,67.14875891940943,1,5.076852893405073,2.9843825101582744,2.176968070854888,6.491412776764798,0.202469763602664,45.87676339674205,98.81555544835288,71.16638205571947,652,9,4974,710692,61.97076156988681,1,1
Germany,2013,Geothermal,87528.49226635908,17529.71850894385,3898053673.985093,62090422,130426447439311.6,461247.3918924812,57489.18444179617,24487.585273499877,281672.1263823828,328050,0,2053886071.747811,0,14.60007027052949,1771.0155985388594,266.80423730189386,1.615894170693967,5.786919845802874,69.23025850333978,40.22853072879295,358.8463909522736,0.2624303036061755,0.213115948901346,550417807.4547384,104708189.34371524,6.998803295799894,0,21.888989101497813,22.997009384264555,1,878,3.0006581454243437,1,0,38.3199026058875,21.250216551452382,86.0692849482304,1,1.542816365474429,4.08561335792907,2.089629540992599,1.9646869848629969,9.69753030791409,78.65448374145677,43.60842885802193,47.1137687942505,627,0,8518,143609,29.688860369128463,1,0
Australia,2016,Geothermal,22341.334984613008,12648.396508739675,3888844919.024548,621856987,107631110874952.48,619026.2013245285,25281.12242057807,94375.84525548232,96243.96043276571,615460,0,4148091772.894793,0,-2.1119471088441,1775.0082585432926,276.82078574507534,9.713391007846308,77.53174428518103,77.56338223597001,92.24699743338914,331.95823616775795,0.0809327782778919,0.3861383774151072,288056072.6933246,372310753.47775126,6.007278910173559,1,73.4640988252172,94.56744525409042,0,704,8.414380387299364,0,1,94.47080575131707,48.65465401596598,53.88047728633181,1,5.227647433704097,3.219511330053064,4.471648868053896,7.219166817892795,7.743514966698396,50.02374240415478,28.54036240980004,17.345514313203836,139,13,4644,742609,64.06893191425286,1,1
Brazil,2021,Solar,21960.24785331923,42966.90577445328,5342379913.21033,512806537,176980599415396.78,838710.8847472244,47521.27341680852,14650.919393757636,521805.1645030128,978174,1,7621671370.293388,0,15.129556417370097,1278.6295915266703,133.50361351564453,13.59179093714394,68.29406264484841,88.88408146855728,59.49151751735777,407.5153980924096,0.4192611590910002,0.1279753773863273,605852261.762593,461183901.31138057,2.452021610112868,0,0.9331872767024852,52.37409183810937,1,547,3.745097677669032,0,1,60.21388377201043,55.4812648562997,22.830934664780067,1,6.669725018607362,4.552824227258561,1.1611333600248608,6.247221245688388,7.031751087801521,15.17000111851381,5.430358112177913,83.85761412226191,143,3,6994,358674,23.712566329543883,0,1
India,2018,Solar,67261.30775577217,43166.371970387234,287191823.0346038,1475528584,151456593496133.3,649406.3843666511,48952.71045739472,76707.54001752895,692568.4104543476,207396,0,7267091170.629071,0,-7.786959681462776,346.17547431560445,129.6247276512132,13.070946755390333,93.94004006351622,4.68527869683083,23.367751357869217,221.4305549750011,0.6288367292426484,0.4780962730773752,850216885.5504637,538751439.0844021,8.813573629918533,1,24.91766135013433,98.8760242677113,1,355,1.0534334718747251,0,1,71.59617461623017,74.64960304310817,45.58485084023855,1,5.3008203783247385,8.980983476324717,8.330226564613683,9.485393030997573,7.837409445584472,47.996568454677046,29.777011263071497,18.82142127760449,114,62,7472,674307,3.199774022951462,0,0
China,2022,Biomass,68550.3974077016,6132.639130900278,2202916323.6862564,864758359,130202512428602.0,658260.9089381082,3078.086069402508,5705.198049514276,971047.6006206492,877144,1,4506087182.044336,1,22.690993481057504,576.3482360398203,226.5869447329025,14.903633704623331,23.158325704574978,59.77581893776656,63.30020737796668,907.574350710591,0.7885405338178744,0.1900008691603589,66907633.85301373,851211674.7491977,2.6662890342763914,1,11.619973488347302,49.4040516247872,1,624,4.242404226647367,1,0,22.67728939035112,74.69775155952402,19.299802223168083,0,0.1634481622769568,5.0348892700279855,0.019854633578894,4.844385358332067,6.4410017699411695,76.30470844102017,41.51881064595929,34.443307521878374,288,53,9053,710979,56.359466539681215,1,0
China,2014,Solar,90881.83567175236,7953.024037447124,7547243.395237905,456272719,177873169053096.62,34672.53967729636,73394.35382105873,58603.41043019608,781469.7156188394,856508,1,7783979485.609834,1,22.922611280439767,2863.6938594879657,211.84059123861613,9.425766550716538,61.42469923432511,11.529052472438506,94.18836596303564,303.268015631817,0.7008088004587947,0.0530601898067752,415617936.1905381,794022772.8232932,2.6949663630303924,0,77.98945088053979,28.67886534898369,1,916,6.12010661225323,0,0,40.61777976511725,61.73806199635873,47.69914068058127,0,5.696324426336233,5.204839541091416,8.034564464313936,1.67764778057375,6.203020918286379,49.02457893243191,43.09466719308406,69.54796671109776,461,9,7590,275612,64.52268936542187,1,1
USA,2012,Wind,63508.935732146216,6909.208702793613,619525356.6280282,1412533980,73435427317889.2,616537.7219525642,30150.78210412677,45404.646539083726,478007.8895785484,446405,1,2311645185.3594427,1,-5.796438985674798,1129.272531923456,271.66076305640246,7.719099192026636,54.9112056793064,36.016804554105455,68.89899721878308,823.592947521774,0.3401253896882198,0.1403131736299824,304276333.58591485,797277769.0939721,6.572573277872655,0,69.62621155528662,1.0418063518365384,1,839,6.279270234429721,1,0,86.9797412833137,41.176927508494,41.738944834483895,0,4.029021088407466,4.531365158879269,6.995546519459033,9.48966916401027,1.27410683573568,46.10332756838796,2.7230081555455588,87.52433019957596,389,84,2052,216092,60.097211616783774,0,1
China,2011,Geothermal,71410.18796268827,34825.77261716172,8457553920.189397,1041795774,53343300396609.984,332747.476000546,88346.7874428198,21295.17382775226,915389.8387203072,213446,1,8466260135.247221,0,4.051095614724179,982.278351813618,195.62213545767145,0.9976993814886576,86.52116614697864,7.990578432993822,79.67255694478251,468.46486149157226,0.3381317146966019,0.2777915520884532,204230302.6378539,407590106.7522886,6.7209362891358975,1,9.703126488014002,33.94388659426957,1,812,6.342196850576009,1,1,58.63585803715136,83.50180139158125,74.82029363087564,1,9.922539348325408,0.8101876181381651,7.081414741984658,3.9512771723712494,2.4042173293075555,44.25102454324366,67.34567548631146,83.11172172163246,946,98,2179,143063,69.93618430145793,1,0
France,2008,Wind,90589.3346008636,24891.60852555504,2102380427.4537072,496622559,49009827979063.24,121346.13822821766,92639.61772482251,5476.126463985083,461616.57298425504,317466,1,7159543670.126552,0,4.199912015657063,422.6998483761589,216.93921414193187,2.622244055026406,4.297160785547815,37.07491241427167,56.95400585859788,519.0195895498225,0.5433094221501186,0.0896820969164507,591097725.8605686,830113355.1537099,4.868844286219417,0,33.03010480654217,67.93391003347767,0,800,8.926619864529588,1,1,12.979574457507235,86.43130652278207,94.40547484106573,0,1.1634573108012911,8.661011676905055,2.1758729354148985,4.844423029845122,0.0964751724640944,26.35736534755104,32.072716919469045,58.37604057557808,902,35,6103,26234,28.32661643855665,0,1
USA,2011,Solar,36501.43367264808,4112.545099402631,9984612354.95044,1270219327,131194181151201.08,874343.2817057484,26024.548724863267,78267.0354662874,255348.6481518176,688073,0,7197503268.9906845,1,14.650301647661731,2260.521156922411,209.4837726197235,8.066478817257954,39.94348751440443,86.30116047302538,9.027631382803358,624.8916128286656,0.4563626217340566,0.4708246502011402,255569958.94481912,280318902.15385514,5.920304959070133,1,6.807479358530988,50.04793383206896,0,293,3.934320134494189,1,1,53.99613500167463,26.604353447504597,49.485846963433325,0,4.123073220583782,4.611999071838416,3.668115995304804,3.6837945006158215,4.131379940937875,0.8169107055540081,61.67181331147225,61.50042738243804,597,96,9694,445625,90.59935062339972,1,0
Brazil,2023,Wind,21554.89565493577,47817.36288442388,5906474965.689811,437488747,118138359835189.22,770756.6689980727,36282.08042264738,66985.73705796865,118400.66524781464,546850,0,1701750672.0576096,1,23.915775288607044,2987.5399730231943,262.3875809653214,7.333597164564493,47.507627732236166,22.70527708634337,73.16364761157934,81.24706934570294,0.1177131751125626,0.1101345834636283,113261739.01550424,396775694.01634806,6.999681925992464,1,37.05608957530031,86.67780684716946,1,234,7.854792173800687,1,1,50.34558318551484,16.248014079378102,52.12052577767155,0,7.01708463881348,8.603481485652956,7.042169988900345,0.7559449965927412,6.11681344552352,19.286785507235805,44.182297404492445,7.912439058797494,303,22,1529,112212,3.835384060908631,1,1
Russia,2022,Solar,1099.979753665115,1324.5038022809654,1180169143.2207253,338947170,180665146523758.9,124419.79802672466,62124.35675484361,89259.3542315291,427898.493635134,384024,1,2312972405.2761483,0,-1.4881071530043162,2592.6193493758838,248.53709273600356,3.891798603027476,22.96575149647193,65.53415588283714,51.29495576212613,795.1953004454526,0.5217879015881202,0.4967186325918105,990574658.1190176,613756231.8120439,3.687267471169808,1,5.57854273355185,47.18983818641887,0,206,5.503944424578206,0,0,38.74314212363651,86.04675522468496,92.9877278223617,1,4.974617052756391,0.1753852003121769,0.422272404246794,9.345801866026877,3.1319357739379505,52.31174826749629,25.172479343302317,59.00965202377395,675,45,584,165098,87.73572795441298,1,1
Germany,2018,Wind,9700.93071729134,39229.28209299709,532247902.062149,1445377306,129231592057407.66,58455.1919983451,62558.03115191713,55227.5115756433,687268.6983865713,600876,0,6647347350.232346,1,34.18295630757581,2830.372829248744,216.9114545354009,4.368670783621425,3.07631760985434,38.93104421443125,94.57706918258108,30.50452202292838,0.5768512656356605,0.4254027130046788,700679588.7496545,186966309.61951703,1.5459067182218889,0,89.86824325791433,40.58100726844474,1,221,8.65881344123726,1,0,18.72836903134701,13.935302795568528,34.910699949601685,0,6.864116488881854,5.426838871803134,2.132283677050537,7.942284295508083,9.936617706959613,60.3084019043431,91.0783027636055,31.131568140187948,785,34,2337,58756,74.48937218304447,1,0
USA,2004,Wind,54159.84837093992,32795.518437521736,8593507998.11032,1016357696,112652653031597.72,934525.6616083324,13411.157540804736,90020.67146714927,466246.06424257753,293857,0,6075702135.707505,0,1.8508156356843093,952.7605758247915,249.9853456204576,13.698823666543342,83.400514442995,23.187047567614595,5.270789773026696,571.2975641106808,0.6324460744680288,0.2656652200754755,331636116.0352433,709192718.3085046,7.39561761180971,1,15.193338314285556,54.64591194479067,1,79,0.3032099825092471,1,1,90.89855794148228,51.25007448881593,1.8403566729785936,1,6.649875104476387,4.477797162874831,7.026037609252135,4.670090533227408,7.290494566443265,57.64427245208675,86.28256087554446,84.98801128272802,167,5,3971,938902,57.01407214774732,1,0
Brazil,2006,Hydro,30432.674691648957,35180.42554028739,2721380251.6111846,1422680909,185851278322630.62,430145.92481660977,82468.80763583697,12471.573505598604,249423.38989219844,917437,0,2581494398.263664,1,15.427554483317056,2446.256962335489,109.00150200827818,8.789238151724666,30.605239807792618,80.26410966105605,83.34826524487006,920.0315782304956,0.8237186267422892,0.2680435411346753,987019527.3730372,363433061.0685788,9.282605462632269,1,85.35955058153985,78.41761975199081,0,115,6.211470538937361,0,1,72.3454465564487,23.954475360641226,6.681093257011483,0,7.00733143529428,0.9040201438375884,0.7672244437759157,2.023387042839285,9.53471882864148,44.60988322262995,9.217601447382007,55.97316459333581,467,85,4939,997227,65.95828839918019,1,1
Brazil,2023,Geothermal,66411.38221934182,23877.1635520431,439682120.3933875,170061968,124531693002781.58,179056.68328280255,12878.510561609106,99103.27725871146,503536.6675490041,500685,1,4722519355.882544,1,18.06831776372879,2585.6244657876423,189.95091059116496,8.842935277214764,62.939875018005495,1.3290771375104593,37.12688762353653,483.5545944727735,0.9698179226819756,0.4364387353182862,561823770.3409554,977419389.3421367,6.300842953636047,0,45.92180452305885,28.33850929937024,1,539,4.992459753999387,0,1,90.9422559627978,42.70636262286565,97.80747172410462,1,2.333064463879792,4.668295364551175,8.803240643606244,8.52910155880865,8.01779526777483,3.5888756200394,45.27117701207871,2.542674524927846,989,84,5004,820993,21.675198955410792,0,0
India,2021,Biomass,71809.96826021734,18441.25552906937,2209650738.28866,283096789,146555131935330.72,277141.21842141123,55175.48313242699,33634.40731579477,881047.2655970923,550042,0,4890305205.745549,0,6.292841159221506,1780.1662346500973,155.00528033313202,12.84816815901728,54.32279730823032,60.86543940135758,25.54713660279876,624.8165448498273,0.1091048935121067,0.2199288862288511,64292136.4037291,711648795.6214701,2.046815078547697,1,38.25175085227382,87.1419087084391,0,835,6.074581328774675,1,0,11.16019731467256,60.0770263781336,35.46333423778029,0,9.7730350477493,8.166391750987893,8.105442632951315,4.539852190093922,8.17649362973685,67.8639478763684,88.57485243264452,83.18213003570428,564,19,9310,975103,79.29529910755524,1,1
Japan,2000,Geothermal,13125.61683114528,38882.46674513993,5680587537.148604,898232048,57697466433576.734,941555.5644455972,22266.446721297038,18617.174425954792,542695.8006857376,16745,1,129905147.56301752,1,21.134758388933687,668.2265831126238,216.15759205106244,4.519792099887489,93.23375597921914,45.66171917065456,7.0209514050642685,188.34471579892724,0.1597760636831585,0.3199494703526121,604615637.1598694,322416400.9125553,6.880314137825651,0,37.57743524927505,10.474050052519768,1,719,1.2080262129676411,1,0,58.93850668806226,43.58883690045627,9.161474614045495,0,8.574791447317246,9.458616433975433,5.642515996281757,4.905741746337821,8.451028890971621,54.88344697363471,25.716922274446784,32.32939422660653,703,48,7309,725568,1.0136539802052202,1,0
France,2007,Geothermal,44624.716909985465,14449.56514115965,2100778891.9393344,1410155160,184492738011754.56,919536.2481153952,18451.0173161336,44227.27284333307,912046.9857211058,250156,0,6999539020.764448,1,8.945280153943582,1603.0651430418468,154.45847456331973,14.551553250602346,37.2885046254505,81.94319174568096,30.230195174392996,903.6653518094944,0.2300997465039462,0.3065422895694565,953168271.4048305,123063645.26670565,7.159255798176697,1,97.53287486248809,17.74404873006071,1,588,9.625802014012582,1,0,4.653269280296756,35.052613106508744,52.63722115367744,0,7.114047898343356,0.7345771374361687,5.271594318670493,1.0903679562796564,8.800461324319512,11.708002687566031,6.418524686173488,41.4131792105709,582,90,9779,264351,53.59243141048648,1,0
Australia,2010,Hydro,50710.535115772414,12721.361727203604,6990764754.951558,524970939,13189917712324.03,54628.10458521746,24471.6330379701,11786.85708970836,742374.9307230762,377144,1,6621653480.455005,0,33.93172477663651,2305.978558996451,258.48528924321107,3.1153185187085386,20.551241227800475,0.8374814103552897,19.51625358961273,756.1738652971829,0.1915467098020373,0.1823549521440005,979972911.3311614,494199431.7724183,0.4870053954510089,0,51.60107202522991,31.63763482580082,0,704,6.714103124315232,0,0,73.59321188469622,98.7855773918674,24.915356105880804,0,7.949241587782941,0.7364702190284889,3.697624421655905,6.440685986523974,4.384206624689461,46.078344126710455,85.34551707332018,34.24750445568452,472,37,4026,128163,30.012312692368013,1,1
Canada,2014,Solar,4837.975819272577,24652.64614419284,9403072975.152342,358894911,195480936042425.56,966933.4622636386,22819.19628813037,3506.586964522304,968653.7988898172,552710,1,4539194527.038583,0,14.089833854212124,2372.5832953213644,275.527899389532,14.804154019899142,91.0836135958768,74.29148430842524,63.846207227307694,950.4020444130688,0.2228728724560594,0.3424942666004738,516136316.9495781,661345304.8265721,0.0558620413106691,1,2.220767577588345,86.87670284893255,0,915,0.2490046156433645,1,1,5.622782403519155,10.590702412475228,60.49946402822828,0,1.8706934693935384,6.03385328962743,4.105524656570126,5.427368294996063,4.803522062392491,30.101698638207907,65.5390375505814,63.68741291579633,246,44,4954,666794,31.739311366368984,0,1
Canada,2022,Geothermal,38618.09378148244,16778.484672344726,8883313669.356697,456129019,170688786013193.22,19534.419389319173,93772.5705441756,71671.26055624719,621066.9260902605,482706,0,6937446762.042238,1,-9.65151037437715,2488.8670839483893,126.69220741659764,7.495320692372379,23.551454832120758,54.28402815386588,93.58201742526504,350.66079155333205,0.8744674319963053,0.3861576214504442,431231406.3246627,658409177.7740057,6.3063589323794025,0,24.9853498721096,85.29158781795032,1,401,7.286039118116121,0,0,15.239412837185396,16.788112314065273,50.73437021728861,0,9.22474339085881,6.733749125529148,3.476232777885404,3.111599034058531,8.04566544792188,9.462400718385156,37.08469234958255,25.523138406474366,967,32,2869,915460,92.5054629754375,0,1
France,2016,Geothermal,7518.321077597157,20430.396102874605,6206818888.193408,798529136,142275874147028.53,116303.52233505534,33291.80430951367,56470.9202093363,922277.249504312,365926,1,6053649696.566049,0,34.75268665698334,2988.668757434287,180.37943660258608,14.361936348149538,72.14090768595696,58.68702933255855,73.21668977458958,331.49487525931505,0.4065097690483811,0.2108776016963681,490620358.78081423,470241919.0110424,8.481578845905336,1,57.12451877246896,0.1302764653488664,0,846,3.769835474443684,0,0,8.762264734654558,95.25438693210153,11.813157286248742,1,3.779466172493697,2.9728306212887743,0.236744017006597,3.697475455628828,6.810131454058887,54.72309964466832,70.30309788705729,79.54662403972357,652,25,5247,6429,35.22773770512783,0,1
Germany,2008,Biomass,21998.24546600883,2794.5427138155887,6530116811.590175,883557349,44064608922216.35,139182.23106513475,19063.360210288807,29362.64226028241,46826.48855367576,697610,1,1602637013.0030773,1,36.5603447654835,635.6001982651948,207.79888386005356,2.489869538964786,49.50802800510735,83.63211712544101,68.44892791473592,905.5921687015943,0.3444510683333932,0.2243408051077074,952115091.8754584,530051360.8613782,0.2979601778242335,0,69.68044264406227,59.77849903336857,1,742,7.319078741448339,1,1,72.3382072439462,37.77606809352959,64.2927093480365,0,1.139142881508124,8.59309110865956,1.5242367202638785,4.971211146541309,3.833320525884569,67.62808777527721,31.32747128535832,29.17270982093424,351,88,2659,752366,37.99431416419075,0,0
Brazil,2019,Wind,95716.16844362504,14086.672797112353,9931795984.08143,1162718741,98466646328506.38,714069.2674222313,42388.65753129998,43086.09486036067,467545.2928767104,834165,1,5502184355.956709,0,8.70039982638096,2260.12433781658,197.11077217622244,10.126654473148667,32.73031931687952,96.6816384631713,36.61645671031697,674.3710842549634,0.1589056203523575,0.3067622091112401,640130371.8190823,226467971.08053103,0.584204519270104,1,47.661838759026566,70.54890297660322,0,386,3.83573469429412,1,0,47.6305082938462,26.918009801078767,82.24715363163062,0,9.25045259617767,4.854743186701301,8.601269035874065,8.265975237520953,9.272854367286833,31.409568596063654,75.36271458806468,30.508914471710945,892,54,9459,269620,10.12812763519304,0,0
China,2023,Hydro,44913.82272903033,38315.48862930426,6317056043.157052,812735737,174579232466830.84,500281.742473352,30192.384499331158,58009.66383518564,680245.0166414643,523100,1,183720635.99631795,1,-4.535848188453469,2981.1440710877887,223.32966862276965,8.680356192876511,35.17545278481974,44.27863305383515,87.6678015186605,316.2870229942908,0.6991967374155222,0.2983367614131589,718017686.786268,546513872.5013893,2.60255394130243,0,3.566627732865235,26.24933075758613,1,411,4.632448128658444,1,0,58.070303300430346,65.39455769428872,62.53986162326687,1,3.434255760064996,2.805145689996301,5.943568948223232,8.142131350053953,5.61716058317069,65.71507991052545,74.98422327390205,49.88287555369261,170,29,1715,318514,37.2693166257821,0,0
Germany,2016,Solar,62929.11525270397,29316.810997026867,8350796636.45125,836436419,51452840005218.76,334664.7880204705,19746.32050768109,70113.00528049027,262776.8207530087,859937,0,6373940881.310705,1,21.94271501088365,811.4384882526758,228.34367757580424,9.66452698240326,62.56809794135827,87.32809478535916,42.55033351928337,430.8251425750353,0.0446955718650312,0.2180396427944241,645943710.7151,586488434.780797,9.268347837276224,0,32.962329391903054,93.33605228383088,1,372,7.0208930471563935,0,1,88.86496369929475,69.21466559971745,66.02898868401698,0,3.2690532064233127,3.822110061096474,6.434886281203294,3.0488535839135755,8.8855760201835,36.76311024788313,47.7589820548046,21.363555895686325,594,49,5059,903898,16.186822506387355,0,1
Germany,2005,Solar,47168.3408194077,7705.691426052192,9774620287.321428,556355283,78332503194784.69,141500.80348026872,17312.140079998324,45407.32238411814,585824.6246097655,212010,1,7034125821.597609,1,16.963438932566824,211.4780558098466,113.5728793844083,3.3704036259603,23.14529189859069,65.39901891922776,91.55200674865958,907.8962660421928,0.2530216466039329,0.3027794887078745,649563658.705959,899731881.822933,3.7216884141818207,0,99.17159295715388,71.44357711966248,0,945,2.630240377493751,1,1,21.724346199648004,91.32215755224574,26.51421949029098,0,4.634916857468284,5.264445615250012,4.045958257099595,1.127067171190086,8.947222195843496,73.77436839494656,49.62933589789708,64.91041917469828,538,44,5480,375092,38.89444106159659,1,1
